,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Car
286,Altona North,103 Sixth Av,4,h,857500.0,S,hockingstuart,3/09/2016,11.1,2.0
287,Altona North,80A Hansen St,4,h,960000.0,S,Sweeney,4/03/2017,11.1,2.0
288,Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,4/03/2017,11.1,3.0
289,Altona North,3/66 Marion St,2,t,421000.0,S,hockingstuart,4/03/2017,11.1,1.0
290,Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,4/03/2017,11.1,3.0
291,Altona North,1/70 Misten Av,2,h,1050173.344955408,S,hockingstuart,4/03/2017,11.1,2.0
292,Altona North,33 Carthy St,3,h,683000.0,S,FN,4/06/2016,11.1,2.0
293,Altona North,47 Ginifer Av,3,h,1050173.344955408,SN,Barry,4/06/2016,11.1,2.0
294,Altona North,16 Harris St,3,h,623000.0,S,Sweeney,4/06/2016,11.1,3.0
295,Altona North,1/5 Little St,3,h,720000.0,VB,Greg,6/08/2016,11.1,1.0
296,Altona North,58a Clematis Av,4,t,780000.0,S,hockingstuart,7/05/2016,11.1,2.0
297,Altona North,1/77 Hansen St,3,u,720000.0,S,hockingstuart,7/05/2016,11.1,2.0
298,Altona North,21 Joel Av,3,h,705000.0,SP,Village,7/05/2016,11.1,2.0
299,Altona North,1/95 Mills St,3,h,588000.0,S,Williams,7/05/2016,11.1,1.0
300,Altona North,2/5 Stapley Cr,4,h,720000.0,VB,hockingstuart,7/05/2016,11.1,2.0
301,Altona North,5 Binns St,3,h,710000.0,PI,Village,7/11/2016,11.1,3.0
302,Altona North,2/9 First Av,2,h,550000.0,SP,RT,7/11/2016,11.1,2.0
303,Altona North,1/28 Irwin Av,3,u,640000.0,VB,hockingstuart,7/11/2016,11.1,2.0
304,Altona North,3/49 Misten Av,3,h,537500.0,SP,hockingstuart,7/11/2016,11.1,2.0
305,Altona North,29a The Broadway,4,t,1050173.344955408,PN,Williams,7/11/2016,11.1,2.0
306,Altona North,25 Allan St,4,h,875000.0,SP,Jas,8/10/2016,11.1,4.0
307,Altona North,9 Fourth Av,3,h,800000.0,S,Barlow,8/10/2016,11.1,2.0
308,Altona North,11a Edward Av,3,t,713500.0,S,Greg,10/09/2016,11.1,2.0
309,Altona North,45 Freemans Rd,4,h,1050173.344955408,PN,hockingstuart,10/12/2016,11.1,5.0
310,Altona North,21 Hatherley Gr,3,h,700000.0,VB,Jas,10/12/2016,11.1,3.0
311,Altona North,1B Paproth Gr,2,h,551000.0,SP,RT,10/12/2016,11.1,2.0
312,Altona North,7 Seventh Av,3,h,685000.0,SP,Greg,10/12/2016,11.1,2.0
313,Altona North,1/256 Mason St,2,t,640000.0,S,Williams,11/03/2017,11.1,1.0
314,Altona North,21 Allan St,4,h,650000.0,SP,Williams,12/06/2016,11.1,4.0
315,Altona North,56a First Av,3,h,925000.0,SP,RT,12/11/2016,11.1,2.0
316,Altona North,63a First Av,3,h,1050173.344955408,PI,RT,13/08/2016,11.1,2.0
317,Altona North,59 Misten Av,2,h,1050173.344955408,PI,Greg,13/08/2016,11.1,2.0
318,Altona North,85a First Av,3,t,670000.0,VB,Greg,14/05/2016,11.1,2.0
319,Altona North,22 Joel Av,3,h,680000.0,SP,Hunter,14/05/2016,11.1,2.0
320,Altona North,11 Mahon Av,3,h,765000.0,S,Greg,14/05/2016,11.1,2.0
321,Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,14/05/2016,11.1,2.0
322,Altona North,11 Beevers St,3,h,708000.0,S,Greg,15/10/2016,11.1,2.0
323,Altona North,2/10 Cleghorn Av,3,t,656000.0,SP,Gunn&Co,15/10/2016,11.1,2.0
324,Altona North,2 Edward Av,4,h,883000.0,S,hockingstuart,15/10/2016,11.1,2.0
325,Altona North,10 Murphy St,4,h,965000.0,SP,Gunn&Co,15/10/2016,11.1,4.0
326,Altona North,128 Second Av,3,h,870000.0,S,Hunter,15/10/2016,11.1,2.0
327,Altona North,5/24 Valerian Av,3,h,681000.0,PI,Village,15/10/2016,11.1,2.0
328,Altona North,2/31 Cooper Av,2,h,522500.0,SA,hockingstuart,16/07/2016,11.1,2.0
329,Altona North,9 Begonia Av,5,h,972000.0,S,Sweeney,17/09/2016,11.1,2.0
330,Altona North,1/36 Amaranth Av,3,t,590000.0,PI,RT,18/06/2016,11.1,2.0
331,Altona North,3/36 Amaranth Av,2,h,450000.0,PI,RT,18/06/2016,11.1,2.0
332,Altona North,61 Cooper Av,3,h,765000.0,S,Greg,18/06/2016,11.1,2.0
333,Altona North,10 Freemans St,3,h,750000.0,VB,Greg,18/06/2016,11.1,2.0
334,Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,19/11/2016,11.1,3.0
335,Altona North,4/63 Marion St,1,u,1050173.344955408,PI,hockingstuart,19/11/2016,11.1,1.0
336,Altona North,150A McIntosh Rd,2,t,510000.0,SP,Williams,19/11/2016,11.1,2.0
337,Altona North,21 Neal Ct,3,h,770000.0,SP,hockingstuart,19/11/2016,11.1,3.0
338,Altona North,31 Duosa Rd,3,h,923000.0,S,Greg,22/05/2016,11.1,2.0
339,Altona North,252 Millers Rd,4,h,693000.0,SP,Raine&Horne,22/05/2016,11.1,4.0
340,Altona North,1/156 Chambers Rd,3,h,620000.0,SP,Hunter,22/08/2016,11.1,2.0
341,Altona North,19 Cleghorn Av,3,h,800000.0,S,Buxton,22/08/2016,11.1,2.0
342,Altona North,2 Gadsden St,3,h,728500.0,S,Jas,22/08/2016,11.1,1.0
343,Altona North,24 Hansen St,3,h,931000.0,S,hockingstuart,22/08/2016,11.1,1.0
344,Altona North,4 Prismall St,3,h,988000.0,S,Sweeney,22/08/2016,11.1,4.0
345,Altona North,1/21 Freemans Rd,3,h,590000.0,SP,RT,23/04/2016,11.1,2.0
346,Altona North,122 McIntosh Rd,3,h,590000.0,S,Village,23/04/2016,11.1,2.0
347,Altona North,35 May St,2,h,610000.0,S,RT,24/09/2016,11.1,2.0
348,Altona North,29 Cyclamen Av,2,h,1050173.344955408,PI,Jas,25/02/2017,11.1,2.0
349,Altona North,6 Hill St,3,h,815000.0,S,hockingstuart,25/02/2017,11.1,3.0
350,Altona North,84 May St,4,h,970000.0,S,Greg,25/02/2017,11.1,2.0
351,Altona North,81 Fifth Av,4,h,840000.0,S,hockingstuart,26/07/2016,11.1,2.0
352,Altona North,23 Huxtable Av,3,h,840000.0,S,Sweeney,26/07/2016,11.1,2.0
353,Altona North,155 Chambers Rd,4,h,760000.0,S,Hunter,27/06/2016,11.1,3.0
354,Altona North,61a First Av,3,h,852500.0,S,RT,27/06/2016,11.1,2.0
355,Altona North,268d Mason St,4,t,847500.0,S,RT,27/06/2016,11.1,1.0
356,Altona North,5 Cresser St,4,h,1200000.0,SP,RT,27/11/2016,11.1,4.0
357,Altona North,1/33 Fifth Av,3,h,630000.0,S,RT,27/11/2016,11.1,2.0
358,Altona North,1/8 Fourth Av,3,h,1050173.344955408,PI,Hunter,27/11/2016,11.1,2.0
359,Altona North,107 McIntosh Rd,3,h,700000.0,SP,Hunter,27/11/2016,11.1,1.0
360,Altona North,10 Knapp St,3,h,625000.0,PI,Hunter,28/05/2016,11.1,1.0
361,Altona North,4/221 Blackshaws Rd,2,u,292000.0,S,Jas,28/08/2016,11.1,1.0
362,Altona North,56a MacDonald Av,3,t,640000.0,PI,hockingstuart,28/08/2016,11.1,2.0
363,Altona North,126 Sixth Av,3,h,800000.0,SP,RT,30/07/2016,11.1,2.0
364,Armadale,24 Hume St,3,h,1050173.344955408,S,RT,3/09/2016,6.3,1.0
365,Armadale,8/19 Mercer Rd,2,u,599000.0,S,Jellis,3/09/2016,6.3,1.0
366,Armadale,1/42 Adelaide St,2,u,550000.0,VB,Noel,3/12/2016,6.3,0.0
367,Armadale,14/71 Denbigh Rd,3,u,995000.0,S,Marshall,3/12/2016,6.3,2.0
368,Armadale,4/769 High St,3,t,1205000.0,S,Jellis,3/12/2016,6.3,2.0
369,Armadale,12 Huntingtower Rd,3,h,1050173.344955408,S,Jellis,3/12/2016,6.3,2.0
370,Armadale,28 Lambeth Av,3,h,2675000.0,S,Marshall,3/12/2016,6.3,2.0
371,Armadale,7 Llaneast St,3,h,1939000.0,S,Jellis,3/12/2016,6.3,2.0
372,Armadale,9/55 Northcote Rd,1,u,421500.0,S,Biggin,3/12/2016,6.3,0.0
373,Armadale,1/7 Railway Av,2,u,585000.0,SP,hockingstuart,3/12/2016,6.3,2.0
374,Armadale,65 Barkly Av,3,h,2050000.0,S,Marshall,4/03/2017,6.3,2.0
375,Armadale,28 Cambridge St,3,h,1870000.0,S,Hodges,4/03/2017,6.3,1.0
376,Armadale,6 Cambridge St,4,h,1050173.344955408,SN,Thomson,4/03/2017,6.3,1.0
377,Armadale,3/16 Fulton St,2,u,678000.0,S,hockingstuart,4/03/2017,6.3,2.0
378,Armadale,6 Fulton St,2,h,1050173.344955408,PI,Marshall,4/03/2017,6.3,1.0
379,Armadale,21 Lambeth Av,3,h,1050173.344955408,S,Jellis,4/03/2017,6.3,2.0
380,Armadale,3/20 Mercer Rd,3,t,1918000.0,SP,Jellis,4/03/2017,6.3,2.0
381,Armadale,7/53 Wattletree Rd,1,u,1050173.344955408,SP,hockingstuart,4/03/2017,6.3,0.0
382,Armadale,1/77 Wattletree Rd,2,u,660000.0,SP,hockingstuart,4/03/2017,6.3,1.0
383,Armadale,12 Willis St,3,h,2050000.0,S,Marshall,4/03/2017,6.3,1.0
384,Armadale,12 Alleyne Av,4,h,1050173.344955408,S,RT,4/06/2016,6.3,2.0
385,Armadale,3/10 Denbigh Rd,2,u,1050173.344955408,SP,hockingstuart,4/06/2016,6.3,1.0
386,Armadale,8/71 Denbigh Rd,2,u,700000.0,VB,Jellis,4/06/2016,6.3,2.0
387,Armadale,11/17 Myamyn St,2,u,3625000.0,S,Jellis,4/06/2016,6.3,2.0
388,Armadale,526 Orrong Rd,4,h,3000000.0,VB,Jellis,4/06/2016,6.3,2.0
389,Armadale,37 Barkly Av,2,h,1930000.0,S,Jellis,6/08/2016,6.3,2.0
390,Armadale,553 Dandenong Rd,5,h,1525000.0,PI,Jellis,7/05/2016,6.3,2.0
391,Armadale,17 Egerton Rd,4,h,1050173.344955408,S,Marshall,7/05/2016,6.3,2.0
392,Armadale,9/19 Mercer Rd,3,u,735000.0,PI,Marshall,7/05/2016,6.3,1.0
393,Armadale,6/26 Mercer Rd,2,u,825000.0,S,Jellis,7/05/2016,6.3,1.0
394,Armadale,538a Orrong Rd,3,t,1586000.0,S,RT,7/05/2016,6.3,2.0
395,Armadale,557 Orrong Rd,4,h,1050173.344955408,S,Jellis,7/05/2016,6.3,2.0
396,Armadale,5/68 Rose St,3,t,1050173.344955408,S,Jellis,7/05/2016,6.3,1.0
397,Armadale,11/38 Wattletree Rd,2,u,1050173.344955408,S,hockingstuart,7/05/2016,6.3,1.0
398,Armadale,24 Lambeth Av,5,h,1050173.344955408,S,Marshall,7/11/2016,6.3,2.0
399,Armadale,18/41 Kooyong Rd,2,u,645000.0,S,Marshall,8/10/2016,6.3,1.0
400,Armadale,10 William St,1,h,1435000.0,SP,Jellis,8/10/2016,6.3,1.0
401,Armadale,11 Adelaide St,4,h,1050173.344955408,SN,hockingstuart,10/09/2016,6.3,2.0
402,Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,10/09/2016,6.3,1.0
403,Armadale,1/2 Armadale St,1,u,400000.0,PI,hockingstuart,10/12/2016,6.3,1.0
404,Armadale,54 Denbigh Rd,4,h,1050173.344955408,SP,Jellis,10/12/2016,6.3,2.0
405,Armadale,4/20 Mercer Rd,2,h,1780000.0,S,Marshall,10/12/2016,6.3,2.0
406,Armadale,47 Northcote Rd,3,h,1050173.344955408,SP,Jellis,10/12/2016,6.3,0.0
407,Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,10/12/2016,6.3,1.0
408,Armadale,6A Munro St,3,h,1050173.344955408,S,Jellis,12/11/2016,6.3,1.0
409,Armadale,40 New St,2,h,1210000.0,S,Marshall,12/11/2016,6.3,0.0
410,Armadale,35 Northcote Rd,4,h,2801000.0,S,Marshall,12/11/2016,6.3,2.0
411,Armadale,7/17 Myamyn St,3,u,1050173.344955408,SP,Marshall,13/08/2016,6.3,3.0
412,Armadale,595 Orrong Rd,3,h,1050173.344955408,S,Jellis,13/08/2016,6.3,2.0
413,Armadale,3 Wattletree Rd,3,h,1050173.344955408,SN,Gary,14/05/2016,6.3,1.0
414,Armadale,7/53 Wattletree Rd,1,u,390000.0,S,Jellis,14/05/2016,6.3,0.0
415,Armadale,2b Denbigh Rd,3,h,1050173.344955408,S,Jellis,15/10/2016,6.3,1.0
416,Armadale,791 High St,3,h,1800000.0,PI,RT,15/10/2016,6.3,2.0
417,Armadale,22 Lambeth Av,4,h,1050173.344955408,SN,hockingstuart,15/10/2016,6.3,2.0
418,Armadale,25 Llaneast St,4,h,2200000.0,PI,Jellis,15/10/2016,6.3,2.0
419,Armadale,5 Alleyne Av,4,h,1050173.344955408,S,Jellis,16/04/2016,6.3,2.0
420,Armadale,8/569 Orrong Rd,1,u,324000.0,S,Jellis,16/04/2016,6.3,1.0
421,Armadale,19 Sutherland Rd,3,h,1050173.344955408,S,Marshall,16/04/2016,6.3,2.0
422,Armadale,17/579 Dandenong Rd,2,u,1050173.344955408,S,hockingstuart,16/07/2016,6.3,1.0
423,Armadale,11/26 Gladstone Av,2,u,1050173.344955408,S,hockingstuart,16/07/2016,6.3,2.0
424,Armadale,2/1 Munro St,3,u,1050173.344955408,SP,Marshall,16/07/2016,6.3,4.0
425,Armadale,1 Cambridge St,2,h,1050173.344955408,S,Jellis,17/09/2016,6.3,2.0
426,Armadale,367 Dandenong Rd,6,h,5525000.0,S,Marshall,17/09/2016,6.3,4.0
427,Armadale,10 Egerton Rd,4,h,1050173.344955408,S,Jellis,17/09/2016,6.3,2.0
428,Armadale,34a Rose St,2,h,1125000.0,S,RT,17/09/2016,6.3,2.0
429,Armadale,42 Rose St,3,h,2250000.0,S,Marshall,17/09/2016,6.3,1.0
430,Armadale,12 Auburn Gr,3,h,2360000.0,S,hockingstuart,18/03/2017,6.3,0.0
431,Armadale,31 Hume St,2,h,1900000.0,VB,Jellis,18/03/2017,6.3,0.0
432,Armadale,10/581 Orrong Rd,1,u,440000.0,SP,Jellis,18/03/2017,6.3,1.0
433,Armadale,5/8 Sutherland Rd,2,u,1050173.344955408,SP,hockingstuart,18/03/2017,6.3,2.0
434,Armadale,5/92 Wattletree Rd,2,u,1050173.344955408,SN,Thomson,18/03/2017,6.3,1.0
435,Armadale,7/579 Dandenong Rd,2,u,490000.0,PI,Ray,18/06/2016,6.3,1.0
436,Armadale,1/13 Denbigh Rd,3,t,1050173.344955408,PI,Marshall,18/06/2016,6.3,2.0
437,Armadale,19 Glassford St,3,h,2365000.0,S,Marshall,18/06/2016,6.3,1.0
438,Armadale,14 New St,3,h,1300000.0,VB,Jellis,18/06/2016,6.3,2.0
439,Armadale,9/38 Northcote Rd,2,u,1050173.344955408,SP,Jellis,18/06/2016,6.3,1.0
440,Armadale,7/501 Orrong Rd,3,u,732000.0,S,Gary,18/06/2016,6.3,2.0
441,Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,19/11/2016,6.3,1.0
442,Armadale,30 Barkly Av,4,h,1050173.344955408,S,Jellis,19/11/2016,6.3,2.0
443,Armadale,5/31 Inverness Av,2,u,1050173.344955408,S,Jellis,19/11/2016,6.3,2.0
444,Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,19/11/2016,6.3,1.0
445,Armadale,63 Denbigh Rd,3,h,1900000.0,S,Marshall,22/05/2016,6.3,2.0
446,Armadale,1 Derby St,3,h,1050173.344955408,S,Marshall,22/05/2016,6.3,2.0
447,Armadale,5/2 Mercer Rd,3,t,1050173.344955408,S,Kay,22/05/2016,6.3,2.0
448,Armadale,9/60 Wattletree Rd,2,u,1050173.344955408,S,hockingstuart,22/05/2016,6.3,1.0
449,Armadale,13/56 Sutherland Rd,1,u,315000.0,SP,Fletchers,22/08/2016,6.3,1.0
450,Armadale,12 Baldwin St,3,h,1050173.344955408,SP,Marshall,23/04/2016,6.3,0.0
451,Armadale,48 Barkly Av,3,h,1992000.0,S,Jellis,23/04/2016,6.3,2.0
452,Armadale,7/22 Derby St,1,u,450000.0,PI,hockingstuart,24/09/2016,6.3,1.0
453,Armadale,10/51 Armadale St,2,u,710000.0,S,Jellis,25/02/2017,6.3,1.0
454,Armadale,2/377 Dandenong Rd,2,u,872000.0,S,Jellis,25/02/2017,6.3,1.0
455,Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,25/02/2017,6.3,1.0
456,Armadale,15 Sutherland Rd,3,h,1050173.344955408,SN,Kay,25/02/2017,6.3,2.0
457,Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,25/02/2017,6.3,2.0
458,Armadale,61 Union St,4,h,3660000.0,S,Jellis,25/02/2017,6.3,2.0
459,Armadale,30 Willis St,3,h,1050173.344955408,VB,Marshall,25/02/2017,6.3,2.0
460,Armadale,1/770 Malvern Rd,2,u,1050173.344955408,S,hockingstuart,26/07/2016,6.3,1.0
461,Armadale,1/403 Dandenong Rd,2,u,520000.0,S,hockingstuart,27/06/2016,6.3,1.0
462,Armadale,7 Lambeth Av,4,h,2760000.0,S,Marshall,27/06/2016,6.3,2.0
463,Armadale,3 Alleyne Av,4,h,1050173.344955408,S,Jellis,27/11/2016,6.3,2.0
464,Armadale,10/507 Dandenong Rd,2,u,690000.0,VB,Jellis,27/11/2016,6.3,2.0
465,Armadale,44 Denbigh Rd,4,h,3625000.0,S,Jellis,27/11/2016,6.3,2.0
466,Armadale,44 Hampden Rd,4,h,4200000.0,VB,Kay,27/11/2016,6.3,3.0
467,Armadale,3/769 High St,3,t,1101000.0,S,Jellis,27/11/2016,6.3,2.0
468,Armadale,4 Mercer Rd,3,h,3512500.0,S,Marshall,27/11/2016,6.3,2.0
469,Armadale,4/38 Northcote Rd,2,u,1050173.344955408,S,hockingstuart,27/11/2016,6.3,1.0
470,Armadale,4/576 Orrong Rd,2,u,1050173.344955408,SN,Kay,27/11/2016,6.3,2.0
471,Armadale,17 Kooyong Rd,4,h,2000000.0,PI,Marshall,28/05/2016,6.3,4.0
472,Armadale,896 Malvern Rd,3,h,1050173.344955408,S,Kay,28/05/2016,6.3,1.0
473,Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,28/05/2016,6.3,1.0
474,Armadale,8/507 Dandenong Rd,2,u,577000.0,S,Jellis,28/08/2016,6.3,2.0
475,Armadale,8 Derby St,3,h,1050173.344955408,SP,Marshall,28/08/2016,6.3,1.0
476,Armadale,1/6 Elm Gr,2,u,1050173.344955408,S,hockingstuart,28/08/2016,6.3,4.0
477,Armadale,37 Lambeth Av,3,h,2865000.0,S,Marshall,28/08/2016,6.3,2.0
478,Armadale,16 Llaneast St,5,h,2810000.0,S,Marshall,28/08/2016,6.3,2.0
479,Armadale,2/532 Orrong Rd,2,u,565000.0,S,Ray,28/08/2016,6.3,1.0
480,Armadale,5/555 Orrong Rd,1,u,567000.0,S,hockingstuart,28/08/2016,6.3,1.0
481,Armadale,3/50 Denbigh Rd,2,u,546000.0,SP,hockingstuart,30/07/2016,6.3,0.0
482,Armadale,11 Egerton Rd,2,h,1050173.344955408,SN,hockingstuart,30/07/2016,6.3,1.0
483,Armadale,7/844 Malvern Rd,2,u,471500.0,S,Ray,30/07/2016,6.3,1.0
484,Ascot Vale,24 Ayr St,3,h,1050173.344955408,S,Jellis,3/09/2016,5.9,2.0
485,Ascot Vale,2/43 Roxburgh St,2,u,455000.0,S,Nelson,3/09/2016,5.9,2.0
486,Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,3/12/2016,5.9,2.0
487,Ascot Vale,9/5 Rothwell St,2,u,467000.0,SP,Brad,3/12/2016,5.9,1.0
488,Ascot Vale,47 Union Rd,3,h,1050173.344955408,S,Brad,3/12/2016,5.9,2.0
489,Ascot Vale,42 Archer Av,3,h,895000.0,S,Nelson,4/02/2016,5.9,2.0
490,Ascot Vale,7 Francis St,3,h,1380000.0,SP,Nelson,4/03/2017,5.9,2.0
491,Ascot Vale,2/21 Harold St,2,u,490000.0,VB,Jellis,4/03/2017,5.9,1.0
492,Ascot Vale,44 The Parade,4,h,1850000.0,S,Brad,4/03/2017,5.9,1.0
493,Ascot Vale,97 Walter St,3,h,1284000.0,S,Woodards,4/03/2017,5.9,2.0
494,Ascot Vale,98 Epsom Rd,3,h,971000.0,SP,Nelson,4/06/2016,5.9,2.0
495,Ascot Vale,8 Geddes St,2,h,710000.0,PI,Nelson,4/06/2016,5.9,1.0
496,Ascot Vale,75 Maribyrnong Rd,6,h,2425000.0,PI,Brad,4/06/2016,5.9,2.0
497,Ascot Vale,119 Roseberry St,2,h,750000.0,SP,Maddison,4/06/2016,5.9,1.0
498,Ascot Vale,25 Station Av,2,h,840000.0,S,Brad,4/06/2016,5.9,2.0
499,Ascot Vale,10 Fenton St,2,h,1053000.0,S,Nelson,6/08/2016,5.9,1.0
500,Ascot Vale,10 McCully St,3,h,1377000.0,S,Nelson,6/08/2016,5.9,1.0
501,Ascot Vale,120 Epsom Rd,3,h,970000.0,S,Brad,7/05/2016,5.9,2.0
502,Ascot Vale,47 Hurtle St,2,h,940000.0,S,Nelson,7/05/2016,5.9,1.0
503,Ascot Vale,63 Kent St,2,h,751000.0,PI,Nelson,7/05/2016,5.9,1.0
504,Ascot Vale,4 The Parade,2,h,950000.0,SP,Raine,7/05/2016,5.9,1.0
505,Ascot Vale,4 West St,3,h,1050173.344955408,S,Jellis,7/05/2016,5.9,2.0
506,Ascot Vale,1/17 Epsom Rd,2,u,685000.0,S,Brad,7/11/2016,5.9,2.0
507,Ascot Vale,70 Bloomfield Rd,4,h,1050173.344955408,S,Brad,8/10/2016,5.9,2.0
508,Ascot Vale,41 Monash St,3,h,1230000.0,S,Nelson,8/10/2016,5.9,2.0
509,Ascot Vale,2/78 Ormond Rd,2,h,636500.0,S,Jellis,8/10/2016,5.9,1.0
510,Ascot Vale,83 Roseberry St,3,h,910000.0,S,Raine,8/10/2016,5.9,0.0
511,Ascot Vale,7a Station Av,2,h,872500.0,PI,Jellis,8/10/2016,5.9,2.0
512,Ascot Vale,51 Francis St,2,h,770000.0,PI,Nelson,10/09/2016,5.9,1.0
513,Ascot Vale,5/39 Sandown Rd,2,t,490000.0,PI,Alexkarbon,10/09/2016,5.9,2.0
514,Ascot Vale,33 Dalgety Dr,3,h,960000.0,S,Walshe,10/12/2016,5.9,2.0
515,Ascot Vale,12 Mirams St,4,h,890000.0,SP,Raine,10/12/2016,5.9,1.0
516,Ascot Vale,2 The Parade,2,h,965000.0,S,Nelson,10/12/2016,5.9,1.0
517,Ascot Vale,13 Wigton St,4,h,1050173.344955408,S,Nelson,10/12/2016,5.9,2.0
518,Ascot Vale,17 Aspect Av,4,h,1200000.0,PI,Nelson,11/02/2017,5.9,2.0
519,Ascot Vale,78 The Parade,3,h,1440000.0,S,Nelson,11/02/2017,5.9,1.0
520,Ascot Vale,11 Ascot St,2,h,955000.0,S,Woodards,11/03/2017,5.9,0.0
521,Ascot Vale,24/54 Epsom Rd,2,u,450000.0,VB,Nelson,12/11/2016,5.9,1.0
522,Ascot Vale,2 Farncomb St,3,h,801000.0,S,Jellis,12/11/2016,5.9,2.0
523,Ascot Vale,13 Fisher Pde,4,h,1050173.344955408,S,Rendina,12/11/2016,5.9,3.0
524,Ascot Vale,6 Leonard Cr,3,h,770000.0,SP,Rendina,12/11/2016,5.9,2.0
525,Ascot Vale,26 Newsom St,3,h,1000000.0,PI,Brad,12/11/2016,5.9,2.0
526,Ascot Vale,8 Pentland St,3,h,1435000.0,S,Nelson,12/11/2016,5.9,2.0
527,Ascot Vale,8/129 The Parade,1,u,390000.0,S,Alexkarbon,12/11/2016,5.9,1.0
528,Ascot Vale,52 Monash St,3,h,1425000.0,PI,Jellis,13/08/2016,5.9,2.0
529,Ascot Vale,32 Myross Av,3,h,925000.0,S,Nelson,13/08/2016,5.9,2.0
530,Ascot Vale,58 Fenton St,4,h,1340000.0,S,Nelson,14/05/2016,5.9,2.0
531,Ascot Vale,70 Munro St,3,h,955000.0,S,Brad,14/05/2016,5.9,1.0
532,Ascot Vale,1 Nairn Av,2,h,1075000.0,PI,Jellis,14/05/2016,5.9,2.0
533,Ascot Vale,125 Epsom Rd,4,h,1100000.0,VB,Nelson,15/10/2016,5.9,5.0
534,Ascot Vale,33 Hockey La,3,h,1255000.0,S,Nelson,15/10/2016,5.9,2.0
535,Ascot Vale,55 Hunt Cr,4,h,1483000.0,S,Brad,15/10/2016,5.9,2.0
536,Ascot Vale,3/28 Ormond Rd,2,u,432000.0,S,Biggin,15/10/2016,5.9,1.0
537,Ascot Vale,7 Angler Pde,4,h,1640000.0,S,Raine,16/04/2016,5.9,2.0
538,Ascot Vale,26 Ayr St,6,h,1430000.0,S,Nelson,16/04/2016,5.9,1.0
539,Ascot Vale,2/127 Epsom Rd,2,u,610000.0,SP,Brad,16/04/2016,5.9,1.0
540,Ascot Vale,57 The Parade,3,h,940000.0,S,Nelson,16/04/2016,5.9,1.0
541,Ascot Vale,62 Mirams St,3,h,890000.0,SP,Brad,16/07/2016,5.9,1.0
542,Ascot Vale,4 Morphett Av,4,h,1505000.0,SP,Brad,16/07/2016,5.9,2.0
543,Ascot Vale,67 Hurtle St,3,h,1180000.0,SP,Brad,17/09/2016,5.9,2.0
544,Ascot Vale,95 Walter St,4,h,1480000.0,S,Raine,17/09/2016,5.9,2.0
545,Ascot Vale,15 Bayview Tce,2,h,1150000.0,S,Brad,18/03/2017,5.9,1.0
546,Ascot Vale,57 Monash St,3,h,1350000.0,S,Brad,18/03/2017,5.9,3.0
547,Ascot Vale,54 South St,5,h,1905000.0,S,Nelson,18/03/2017,5.9,2.0
548,Ascot Vale,3/8 Walter St,2,t,865000.0,SP,Nelson,18/03/2017,5.9,1.0
549,Ascot Vale,2/225 Maribyrnong Rd,2,t,705000.0,S,Brad,18/06/2016,5.9,1.0
550,Ascot Vale,12/9 Milton St,2,u,442000.0,S,Alexkarbon,18/06/2016,5.9,1.0
551,Ascot Vale,107/8 Burrowes St,2,u,540000.0,S,Jellis,19/11/2016,5.9,1.0
552,Ascot Vale,21A Geddes St,3,h,1037500.0,S,Alexkarbon,19/11/2016,5.9,2.0
553,Ascot Vale,1/20 Newsom St,3,t,1050000.0,S,Jellis,19/11/2016,5.9,2.0
554,Ascot Vale,14 Ormond Rd,6,h,1050173.344955408,S,Rendina,19/11/2016,5.9,3.0
555,Ascot Vale,4/27 Roseberry St,2,u,440000.0,S,McDonald,19/11/2016,5.9,1.0
556,Ascot Vale,126 The Parade,2,h,1010000.0,S,Brad,19/11/2016,5.9,1.0
557,Ascot Vale,43 Bloomfield Rd,4,h,1430000.0,S,Nelson,22/05/2016,5.9,0.0
558,Ascot Vale,6/17 Geddes St,2,u,570000.0,VB,Nelson,22/05/2016,5.9,1.0
559,Ascot Vale,1/60 The Parade,2,u,690000.0,S,Brad,22/05/2016,5.9,1.0
560,Ascot Vale,96 The Parade,4,h,1050173.344955408,S,Raine,22/05/2016,5.9,4.0
561,Ascot Vale,3 Aspect Av,4,h,1070000.0,S,Nelson,22/08/2016,5.9,2.0
562,Ascot Vale,45 Bloomfield Rd,3,h,1291000.0,S,Brad,23/04/2016,5.9,2.0
563,Ascot Vale,72 Kent St,3,h,1050173.344955408,S,Brad,23/04/2016,5.9,2.0
564,Ascot Vale,21 Middle St,3,h,1130000.0,S,Nelson,23/04/2016,5.9,1.0
565,Ascot Vale,78 Francis St,3,h,1135000.0,S,Brad,24/09/2016,5.9,1.0
